"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-03-31,"61802","IL","Champaign-Urbana","Champaign","Urbana",5425,1073,0.0160984848484848,0.0488758553274682,0.0882352941176471,5906
2016-03-31,"53143","WI","Chicago","Kenosha","Kenosha",5426,1105,-0.0054005400540054,-0.0195208518189885,-0.00629496402877698,6239
2016-03-31,"21286","MD","Baltimore","Baltimore","Towson",5427,1841,-0.00270855904658722,-0.00754716981132076,0.0126512651265127,6994
2016-03-31,"19064","PA","Philadelphia","Delaware","Springfield",5428,1970,-0.00905432595573441,-0.0218470705064548,0.0249739854318418,8769
2016-03-31,"87544","NM","Los Alamos","Los Alamos","Los Alamos",5429,1379,0.00290909090909091,0.00656934306569343,0.0550879877582249,7497
2016-03-31,"34292","FL","North Port-Sarasota-Bradenton, FL","Sarasota","Venice",5430,2119,0.0182604517059106,0.0563310069790628,-0.105907172995781,8679
2016-03-31,"28120","NC","Charlotte","Gaston","Mount Holly",5431,1087,0.00184331797235023,-0.00183654729109275,-0.0189530685920578,7713
2016-03-31,"15801","PA","DuBois","Clearfield","Treasure Lake",5432,1107,-0.0018034265103697,0.00271739130434783,0.00819672131147541,6375
2016-03-31,"60560","IL","Chicago","Kendall","Yorkville",5433,1884,-0.000530503978779841,0.00964630225080386,0.0542809177392277,8412
2016-03-31,"08109","NJ","Philadelphia","Camden","Merchantville",5434,1543,-0.00322997416020672,-0.00322997416020672,0.00849673202614379,7118
2016-03-31,"70380","LA","Morgan City","Saint Mary","Morgan City",5435,1323,-0.00750187546886722,-0.0385174418604651,-0.0863259668508287,4014
2016-03-31,"80232","CO","Denver","Jefferson","Lakewood",5436,1904,0.00581088219756999,0.0203644158628081,0.138755980861244,7718
2016-03-31,"08638","NJ","Trenton","Mercer","Ewing",5437,1631,0.00990712074303406,0.0130434782608696,0.105013550135501,7516
2016-03-31,"07016","NJ","New York","Union","Cranford",5438,1954,-0.00051150895140665,-0.023,-0.0317145688800793,7800
2016-03-31,"47129","IN","Louisville/Jefferson County","Clark","Clarksville",5439,884,0.0102857142857143,0.0315052508751459,0.0184331797235023,10999
2016-03-31,"43616","OH","Toledo","Lucas","Oregon",5440,1094,0.000914913083257091,0.0036697247706422,0.0757128810226155,7605
2016-03-31,"11360","NY","New York","Queens","New York",5441,2277,0.000439367311072056,-0.00306479859894921,0.0416285452881976,8111
2016-03-31,"73064","OK","Oklahoma City","Canadian","Mustang",5442,1275,0.00472813238770686,0.00870253164556962,-0.0177195685670262,7858
2016-03-31,"60487","IL","Chicago","Cook","Tinley Park",5443,1903,0.00263435194942044,-0.00782064650677789,0.0122340425531915,8980
2016-03-31,"33714","FL","Tampa","Pinellas","West and East Lealman",5444,1099,0.00825688073394495,0.0204271123491179,0.0732421875,6371
2016-03-31,"73020","OK","Oklahoma City","Oklahoma","Choctaw",5445,1213,0.00165152766308836,0.00247933884297521,-0.0225624496373892,8413
2016-03-31,"02910","RI","Providence","Providence","Cranston",5446,1484,0.0206327372764787,0.0392156862745098,0.0421348314606742,7064
2016-03-31,"20136","VA","Washington","Prince William","Bristow",5447,2353,-0.000849256900212314,-0.00338839474798814,0.0194974003466204,9130
2016-03-31,"01945","MA","Boston","Essex","Marblehead",5448,2467,0.00529747351263244,0.00121753246753247,0.0181593066446554,8061
2016-03-31,"33558","FL","Tampa","Hillsborough","Lutz",5449,2019,0.00547808764940239,0.0181543116490166,0.0161046804227479,7039
2016-03-31,"63115","MO","St. Louis","Saint Louis City","Saint Louis",5450,695,0.0116448326055313,0.0326894502228826,0.00578871201157742,7689
2016-03-31,"71301","LA","Alexandria","Rapides","Alexandria",5451,928,0.00650759219088937,-0.00535905680600214,0.0642201834862385,5417
2016-03-31,"46041","IN","Frankfort","Clinton","Frankfort",5452,768,0.0078740157480315,-0.00646830530401035,-0.026615969581749,8713
2016-03-31,"49202","MI","Jackson","Jackson","Jackson",5453,753,-0.0013262599469496,-0.0013262599469496,-0.0492424242424242,6775
2016-03-31,"47240","IN","Greensburg","Decatur","Greensburg",5454,1001,0.00401203610832497,-0.00989119683481701,-0.0337837837837838,6964
2016-03-31,"32176","FL","Daytona Beach","Volusia","Ormond-by-the-Sea",5455,1435,0.00279524807826695,0.0034965034965035,0.0741017964071856,10327
2016-03-31,"33569","FL","Tampa","Hillsborough","Riverview",5456,1489,0.00540175557056043,0.0156889495225102,0.0405310971348707,8017
2016-03-31,"33579","FL","Tampa","Hillsborough","Riverview",5457,1423,0.00352609308885755,0.00352609308885755,0.0371720116618076,8958
2016-03-31,"45056","OH","Cincinnati","Butler","Oxford",5458,1436,0.000696864111498258,0.013408609738885,-0.00069589422407794,5160
2016-03-31,"22302","VA","Washington","Alexandria City","Alexandria",5459,1894,-0.00210748155953635,0,-0.0186528497409326,6548
2016-03-31,"45449","OH","Dayton","Montgomery","West Carrollton",5460,858,0.00233644859813084,0.00468384074941452,-0.00809248554913295,6667
2016-03-31,"79118","TX","Amarillo","Potter","Amarillo",5461,1429,0,0.00351123595505618,-0.00348675034867504,7473
2016-03-31,"59802","MT","Missoula","Missoula","Missoula",5462,1148,0.00613496932515337,-0.0120481927710843,0.0123456790123457,6200
2016-03-31,"01905","MA","Boston","Essex","Lynn",5463,1763,0.0173110213502597,0.0173110213502597,0.047534165181224,4989
2016-03-31,"99403","WA","Lewiston","Asotin","Clarkston",5464,1259,0.000794912559618442,0.00881410256410256,0.0362139917695473,7058
2016-03-31,"70785","LA","Baton Rouge","Livingston","Walker",5465,1308,-0.0022883295194508,-0.00380807311500381,-0.0275092936802974,5616
2016-03-31,"07644","NJ","New York","Bergen","Lodi",5466,2331,0.0104031209362809,0.0314159292035398,-0.0139593908629442,4709
2016-03-31,"83647","ID","Mountain Home","Elmore","Mountain Home",5467,918,-0.00649350649350649,-0.0254777070063694,-0.0367261280167891,8556
2016-03-31,"43452","OH","Port Clinton, OH","Ottawa","Port Clinton",5468,1159,-0.00770547945205479,-0.0202874049027895,-0.00429553264604811,9250
2016-03-31,"79407","TX","Lubbock","Lubbock","Lubbock",5469,1141,-0.00954861111111111,-0.0247863247863248,0.00351802990325418,4471
2016-03-31,"83404","ID","Idaho Falls","Bonneville","Idaho Falls",5470,1129,0.00177462289263532,0.00803571428571428,0.0291704649042844,8364
2016-03-31,"51104","IA","Sioux City","Woodbury","Sioux City",5471,1006,0.0161616161616162,0,0.0747863247863248,7515
2016-03-31,"68114","NE","Omaha","Douglas","Omaha",5472,1294,0.000773395204949729,-0.000772200772200772,-0.000772200772200772,9535
2016-03-31,"48134","MI","Detroit","Wayne","Flat Rock",5473,1191,0.0205655526992288,0.0329575021682567,0.0392670157068063,7367
2016-03-31,"10552","NY","New York","Westchester","Mount Vernon",5474,2736,-0.00472899236085849,-0.022508038585209,0.073362102785406,4246
2016-03-31,"67114","KS","Wichita","Harvey","Newton",5475,861,0.00232828870779977,-0.00116009280742459,-0.0304054054054054,7508
2016-03-31,"07108","NJ","New York","Essex","Newark",5476,1407,-0.00283486888731396,-0.011938202247191,0.00428265524625268,3499
2016-03-31,"93314","CA","Bakersfield","Kern","Rosedale",5477,1936,-0.0036026762738034,-0.0142566191446029,0.0020703933747412,7896
2016-03-31,"63501","MO","Moberly","Randolph","Kirksville",5478,795,0.00505689001264223,0.0153256704980843,0.0338101430429129,1972
2016-03-31,"33759","FL","Tampa","Pinellas","Clearwater",5479,1264,-0.000790513833992095,-0.00157977883096367,0.0210016155088853,5376
2016-03-31,"30549","GA","Jefferson, GA","Jackson","Jefferson",5480,1277,-0.010077519379845,-0.0229533282325937,0.0273531777956557,7872
2016-03-31,"39507","MS","Gulfport","Harrison","Gulfport",5481,1057,-0.00657894736842105,-0.020389249304912,-0.000945179584120983,5324
2016-03-31,"13850","NY","Binghamton","Broome","Vestal",5482,1532,0.0165892501658925,0.0435967302452316,0.192217898832685,7399
2016-03-31,"74801","OK","Shawnee","Pottawatomie","Shawnee",5483,769,0.00391644908616188,-0.00517464424320828,0.0226063829787234,8956
2016-03-31,"27403","NC","Greensboro","Guilford","Greensboro",5484,855,-0.0034965034965035,-0.0194954128440367,-0.0115606936416185,7373
2016-03-31,"42025","KY",,"Marshall","Benton",5485,946,0.00424628450106157,-0.0156087408949011,-0.00210970464135021,5590
2016-03-31,"39702","MS","Columbus","Lowndes","Columbus",5486,991,0.0248190279214064,0.0486772486772487,-0.0284313725490196,6461
2016-03-31,"80831","CO","Colorado Springs","El Paso","Peyton",5487,1565,0.0057840616966581,0.00967741935483871,0.0440293529019346,9664
2016-03-31,"60448","IL","Chicago","Will","Mokena",5488,1980,0.00763358778625954,-0.0085127691537306,-0.00950475237618809,9778
2016-03-31,"30540","GA",,"Gilmer","Ellijay",5489,1175,0.00513259195893926,0.0129310344827586,0.0435168738898757,7440
2016-03-31,"27409","NC","Greensboro","Guilford","Greensboro",5490,868,-0.00229885057471264,-0.008,-0.00458715596330275,5164
2016-03-31,"48371","MI","Detroit","Oakland","Oxford Township",5491,1674,0.0145454545454545,0.0257352941176471,0.0352504638218924,7677
2016-03-31,"33028","FL","Miami-Fort Lauderdale","Broward","Pembroke Pines",5492,2517,0.00479041916167665,0.00720288115246099,0.0307125307125307,9307
2016-03-31,"28805","NC","Asheville","Buncombe","Asheville",5493,1402,-0.00142450142450142,-0.000712758374910905,0.0893550893550894,6601
2016-03-31,"87501","NM","Santa Fe","Santa Fe","Santa Fe",5494,2102,0.0288790993636809,0.067005076142132,0.0993723849372385,9567
2016-03-31,"29170","SC","Columbia","Lexington","Oak Grove",5495,1145,0.00881057268722467,0.0195903829029386,0.00262697022767075,6896
2016-03-31,"45227","OH","Cincinnati","Hamilton","Cincinnati",5496,1052,0.00862895493767977,0.02734375,0.0879007238883144,6492
2016-03-31,"63111","MO","St. Louis","Saint Louis City","Saint Louis",5497,756,0.00132450331125828,0,0.0026525198938992,6617
2016-03-31,"01843","MA","Boston","Essex","Lawrence",5498,1645,0.0141800246609125,0.0294117647058823,0.0578778135048231,4371
2016-03-31,"10308","NY","New York","Richmond","New York",5499,2112,0.00189753320683112,-0.00611764705882353,-0.0716483516483516,8579
2016-03-31,"06488","CT","New Haven","New Haven","Southbury",5500,1583,0.00828025477707006,-0.00627746390458255,-0.010625,9234
2016-03-31,"48842","MI","Lansing","Ingham","Holt",5501,978,0.0113753877973113,0.00720906282183316,-0.0587102983638114,6126
2016-03-31,"76018","TX","Dallas-Fort Worth","Tarrant","Arlington",5502,1350,0.0022271714922049,0.00596125186289121,0.0368663594470046,8330
